Gene Symbol	Locus ID	Cytoband	Sample	relative_cn	Patient_ID	type	purity	ploidy	ABSOLUTE CN	Loss type
VPS4A	27183	16q22.1	TCGA-EE-A17X-06A-11D-A191-01	-0.043	TCGA-EE-A17X	SKCM	0.93	1.92	1.86361818195753	neutral
VPS4A	27183	16q22.1	TCGA-EE-A17Y-06A-11D-A194-01	0.101	TCGA-EE-A17Y	SKCM	0.54	3.08	3.30335117979926	neutral
VPS4A	27183	16q22.1	TCGA-EE-A17Z-06A-11D-A194-01	-0.907	TCGA-EE-A17Z	SKCM	0.99	1.98	1.05591992302345	deep
VPS4A	27183	16q22.1	TCGA-EE-A180-06A-11D-A219-01	-0.35	TCGA-EE-A180	SKCM	0.92	2.64	2.07130201844742	shallow
VPS4A	27183	16q22.1	TCGA-EE-A181-06A-11D-A194-01	-0.264	TCGA-EE-A181	SKCM	0.54	3.07	2.55662161660329	shallow
VPS4A	27183	16q22.1	TCGA-EE-A182-06A-11D-A194-01	-0.006	TCGA-EE-A182	SKCM	0.62	1.97	1.96182401359608	neutral
VPS4A	27183	16q22.1	TCGA-EE-A183-06A-11D-A194-01	-0.014	TCGA-EE-A183	SKCM	0.34	2.13	2.10943031721734	neutral
VPS4A	27183	16q22.1	TCGA-EE-A184-06A-11D-A194-01	-0.019	TCGA-EE-A184	SKCM	0.85	2.27	2.24030055916086	neutral
VPS4A	27183	16q22.1	TCGA-EE-A185-06A-11D-A194-01	-0.892	TCGA-EE-A185	SKCM	0.93	1.86	1.00229182489061	deep
VPS4A	27183	16q22.1	TCGA-EE-A20B-06A-11D-A194-01	0.116	TCGA-EE-A20B	SKCM	0.75	1.72	1.86400866297302	neutral
VPS4A	27183	16q22.1	TCGA-EE-A20C-06A-11D-A194-01	-0.937	TCGA-EE-A20C	SKCM	0.93	3.55	1.85422847908401	deep
VPS4A	27183	16q22.1	TCGA-EE-A20F-06A-21D-A194-01	0.022	TCGA-EE-A20F	SKCM	0.7	1.89	1.91904193064322	neutral
VPS4A	27183	16q22.1	TCGA-EE-A20H-06A-11D-A191-01	0.515	TCGA-EE-A20H	SKCM	0.95	3.3	4.71568066114561	gain
VPS4A	27183	16q22.1	TCGA-EE-A20I-06A-11D-A194-01	-0.803	TCGA-EE-A20I	SKCM	0.78	1.76	1.00875472344097	deep
VPS4A	27183	16q22.1	TCGA-EE-A29A-06A-12D-A194-01	-0.02	TCGA-EE-A29A	SKCM	0.81	4.42	4.35914855386065	neutral
VPS4A	27183	16q22.1	TCGA-EE-A29B-06A-11D-A191-01	-0.903	TCGA-EE-A29B	SKCM	0.97	2.06	1.1016335005218	deep
VPS4A	27183	16q22.1	TCGA-EE-A29C-06A-21D-A191-01	0.049	TCGA-EE-A29C	SKCM	0.62	1.72	1.77942184021252	neutral
VPS4A	27183	16q22.1	TCGA-EE-A29D-06A-11D-A191-01	-0.837	TCGA-EE-A29D	SKCM	0.95	3.68	2.0600877151238	deep
VPS4A	27183	16q22.1	TCGA-EE-A29E-06A-11D-A191-01	-0.081	TCGA-EE-A29E	SKCM	0.86	2.06	1.94752836050653	neutral
VPS4A	27183	16q22.1	TCGA-EE-A29G-06A-12D-A194-01	0.031	TCGA-EE-A29G	SKCM	0.21	2.86	2.9221194365629	neutral
VPS4A	27183	16q22.1	TCGA-EE-A29H-06A-12D-A191-01	-0.018	TCGA-EE-A29H	SKCM	0.86	1.92	1.89619365397512	neutral
VPS4A	27183	16q22.1	TCGA-EE-A29L-06A-12D-A194-01	-0.091	TCGA-EE-A29L	SKCM	0.97	3.41	3.20155265834569	neutral
VPS4A	27183	16q22.1	TCGA-EE-A29M-06A-11D-A194-01	-0.235	TCGA-EE-A29M	SKCM	0.58	1.86	1.58041409839789	shallow
VPS4A	27183	16q22.1	TCGA-EE-A29N-06A-12D-A191-01	0.036	TCGA-EE-A29N	SKCM	0.41	1.99	2.0402818033983	neutral
VPS4A	27183	16q22.1	TCGA-EE-A29P-06A-11D-A191-01	-0.454	TCGA-EE-A29P	SKCM	0.43	3.41	2.48935457816596	shallow
VPS4A	27183	16q22.1	TCGA-EE-A29Q-06A-11D-A191-01	-0.002	TCGA-EE-A29Q	SKCM	0.86	1.77	1.76754795899882	neutral
VPS4A	27183	16q22.1	TCGA-EE-A29R-06A-11D-A191-01	0.563	TCGA-EE-A29R	SKCM	0.98	2.58	3.81153220404301	gain
VPS4A	27183	16q22.1	TCGA-EE-A29S-06A-11D-A191-01	-0.014	TCGA-EE-A29S	SKCM	0.69	1.91	1.89155488539208	neutral
VPS4A	27183	16q22.1	TCGA-EE-A29T-06A-11D-A191-01	0	TCGA-EE-A29T	SKCM	0.4	3.36	3.36	neutral
VPS4A	27183	16q22.1	TCGA-EE-A29V-06A-12D-A191-01	-0.029	TCGA-EE-A29V	SKCM	0.71	1.85	1.81318391838246	neutral
VPS4A	27183	16q22.1	TCGA-EE-A29W-06A-11D-A194-01	-0.604	TCGA-EE-A29W	SKCM	0.64	6.43	4.23047229796826	shallow
VPS4A	27183	16q22.1	TCGA-EE-A29X-06A-11D-A194-01	-0.654	TCGA-EE-A29X	SKCM	0.74	1.61	1.02318050989106	shallow
VPS4A	27183	16q22.1	TCGA-EE-A2A0-06A-11D-A194-01	-0.233	TCGA-EE-A2A0	SKCM	0.39	1.91	1.62514972335749	shallow
VPS4A	27183	16q22.1	TCGA-EE-A2A1-06A-11D-A191-01	0.188	TCGA-EE-A2A1	SKCM	0.33	2.2	2.50620342988865	neutral
VPS4A	27183	16q22.1	TCGA-EE-A2A2-06A-11D-A194-01	0.003	TCGA-EE-A2A2	SKCM	0.83	1.93	1.93401749780369	neutral
VPS4A	27183	16q22.1	TCGA-EE-A2A5-06A-11D-A191-01	-0.54	TCGA-EE-A2A5	SKCM	0.85	2.93	2.01516876357472	shallow
VPS4A	27183	16q22.1	TCGA-EE-A2A6-06A-11D-A191-01	-0.02	TCGA-EE-A2A6	SKCM	NA	NA	NA	neutral
VPS4A	27183	16q22.1	TCGA-EE-A2GB-06A-11D-A191-01	0.492	TCGA-EE-A2GB	SKCM	0.84	3.27	4.5989057637159	gain
VPS4A	27183	16q22.1	TCGA-EE-A2GC-06A-11D-A191-01	-0.307	TCGA-EE-A2GC	SKCM	0.6	3.48	2.81295662344337	shallow
VPS4A	27183	16q22.1	TCGA-EE-A2GD-06A-11D-A194-01	-0.004	TCGA-EE-A2GD	SKCM	0.43	1.96	1.95457325265006	neutral
VPS4A	27183	16q22.1	TCGA-EE-A2GE-06A-11D-A194-01	0.045	TCGA-EE-A2GE	SKCM	0.22	3.66	3.77596043624297	neutral
VPS4A	27183	16q22.1	TCGA-EE-A2GH-06A-11D-A194-01	-0.175	TCGA-EE-A2GH	SKCM	0.33	1.54	1.36408197941764	neutral
VPS4A	27183	16q22.1	TCGA-EE-A2GI-06A-11D-A194-01	0.295	TCGA-EE-A2GI	SKCM	0.54	3.26	3.9996450258474	gain
VPS4A	27183	16q22.1	TCGA-EE-A2GJ-06A-11D-A194-01	-0.004	TCGA-EE-A2GJ	SKCM	0.7	1.96	1.95457325265006	neutral
VPS4A	27183	16q22.1	TCGA-EE-A2GK-06A-11D-A194-01	-0.012	TCGA-EE-A2GK	SKCM	0.99	2	1.98343346147659	neutral
VPS4A	27183	16q22.1	TCGA-EE-A2GL-06A-11D-A194-01	0.01	TCGA-EE-A2GL	SKCM	0.26	2.09	2.10453709961854	neutral
VPS4A	27183	16q22.1	TCGA-EE-A2GM-06B-11D-A194-01	0.379	TCGA-EE-A2GM	SKCM	0.86	3.24	4.21342607481708	gain
VPS4A	27183	16q22.1	TCGA-EE-A2GN-06A-11D-A194-01	0.008	TCGA-EE-A2GN	SKCM	0.89	2.44	2.45356781617226	neutral
VPS4A	27183	16q22.1	TCGA-EE-A2GO-06A-11D-A194-01	-0.234	TCGA-EE-A2GO	SKCM	0.93	3	2.55082248019259	shallow
VPS4A	27183	16q22.1	TCGA-EE-A2GP-06A-11D-A191-01	-0.461	TCGA-EE-A2GP	SKCM	0.63	3.21	2.33200890456205	shallow
VPS4A	27183	16q22.1	TCGA-EE-A2GR-06A-11D-A191-01	0.002	TCGA-EE-A2GR	SKCM	0.98	3.72	3.72516059124616	neutral
VPS4A	27183	16q22.1	TCGA-EE-A2GS-06A-12D-A191-01	-0.071	TCGA-EE-A2GS	SKCM	0.93	1.96	1.86587670065516	neutral
VPS4A	27183	16q22.1	TCGA-EE-A2GT-06A-12D-A191-01	0.009	TCGA-EE-A2GT	SKCM	0.43	2.01	2.02257822523054	neutral
VPS4A	27183	16q22.1	TCGA-EE-A2GU-06A-11D-A194-01	-0.015	TCGA-EE-A2GU	SKCM	0.61	1.92	1.9001407803172	neutral
VPS4A	27183	16q22.1	TCGA-EE-A2M5-06A-12D-A191-01	-0.156	TCGA-EE-A2M5	SKCM	0.58	2.09	1.87579600589458	neutral
VPS4A	27183	16q22.1	TCGA-EE-A2M6-06A-12D-A191-01	-0.007	TCGA-EE-A2M6	SKCM	0.95	3.19	3.17455951260606	neutral
VPS4A	27183	16q22.1	TCGA-EE-A2M7-06A-11D-A191-01	0.259	TCGA-EE-A2M7	SKCM	0.47	3.47	4.15237190241058	gain
VPS4A	27183	16q22.1	TCGA-EE-A2M8-06A-12D-A194-01	0.027	TCGA-EE-A2M8	SKCM	0.25	1.97	2.00721565733494	neutral
VPS4A	27183	16q22.1	TCGA-EE-A2MC-06A-12D-A191-01	-0.009	TCGA-EE-A2MC	SKCM	0.39	2	1.98756218664511	neutral
VPS4A	27183	16q22.1	TCGA-EE-A2MD-06A-11D-A191-01	-0.52	TCGA-EE-A2MD	SKCM	0.63	1.94	1.35290135635989	shallow
VPS4A	27183	16q22.1	TCGA-EE-A2ME-06A-11D-A191-01	-0.001	TCGA-EE-A2ME	SKCM	0.25	2.02	2.01860032784071	neutral
VPS4A	27183	16q22.1	TCGA-EE-A2MF-06A-11D-A219-01	0.015	TCGA-EE-A2MF	SKCM	0.89	1.9	1.91985774832485	neutral
VPS4A	27183	16q22.1	TCGA-EE-A2MG-06A-11D-A191-01	-0.131	TCGA-EE-A2MG	SKCM	0.31	1.72	1.57070099002063	neutral
VPS4A	27183	16q22.1	TCGA-EE-A2MH-06A-11D-A191-01	0.047	TCGA-EE-A2MH	SKCM	0.43	2	2.06622877536826	neutral
VPS4A	27183	16q22.1	TCGA-EE-A2MI-06A-11D-A191-01	3.66	TCGA-EE-A2MI	SKCM	0.66	2.06	26.0397616390169	gain
VPS4A	27183	16q22.1	TCGA-EE-A2MJ-06A-11D-A191-01	-0.219	TCGA-EE-A2MJ	SKCM	0.35	1.78	1.52930614380599	shallow
VPS4A	27183	16q22.1	TCGA-EE-A2MK-06A-11D-A194-01	-0.532	TCGA-EE-A2MK	SKCM	0.77	2.67	1.84655948972964	shallow
VPS4A	27183	16q22.1	TCGA-EE-A2ML-06A-11D-A191-01	0.012	TCGA-EE-A2ML	SKCM	0.62	2.12	2.13770720437654	neutral
VPS4A	27183	16q22.1	TCGA-EE-A2MM-06A-11D-A194-01	-0.247	TCGA-EE-A2MM	SKCM	0.9	3.83	3.22733735699707	shallow
VPS4A	27183	16q22.1	TCGA-EE-A2MN-06A-11D-A191-01	0.023	TCGA-EE-A2MN	SKCM	0.79	2.07	2.10326519599696	neutral
VPS4A	27183	16q22.1	TCGA-EE-A2MP-06A-11D-A191-01	0.219	TCGA-EE-A2MP	SKCM	0.61	3.63	4.22505331987976	gain
VPS4A	27183	16q22.1	TCGA-EE-A2MQ-06A-11D-A191-01	-0.114	TCGA-EE-A2MQ	SKCM	0.81	2.02	1.86652559634258	neutral
VPS4A	27183	16q22.1	TCGA-EE-A2MR-06A-11D-A194-01	-0.028	TCGA-EE-A2MR	SKCM	0.22	2.29	2.24598391913378	neutral
VPS4A	27183	16q22.1	TCGA-EE-A2MS-06A-11D-A191-01	0.078	TCGA-EE-A2MS	SKCM	0.82	3	3.1666611529139	neutral
VPS4A	27183	16q22.1	TCGA-EE-A2MT-06A-11D-A191-01	-0.046	TCGA-EE-A2MT	SKCM	0.88	2.04	1.97598110602232	neutral
VPS4A	27183	16q22.1	TCGA-EE-A2MU-06A-21D-A194-01	-0.133	TCGA-EE-A2MU	SKCM	0.29	2.83	2.58077085842095	neutral
VPS4A	27183	16q22.1	TCGA-EE-A3AA-06A-11D-A194-01	0.037	TCGA-EE-A3AA	SKCM	0.3	1.7	1.74416284707314	neutral
VPS4A	27183	16q22.1	TCGA-EE-A3AB-06A-11D-A194-01	-0.22	TCGA-EE-A3AB	SKCM	0.51	3.73	3.20244907791282	shallow
VPS4A	27183	16q22.1	TCGA-EE-A3AC-06A-11D-A194-01	-0.036	TCGA-EE-A3AC	SKCM	0.82	2.02	1.97021803228584	neutral
VPS4A	27183	16q22.1	TCGA-EE-A3AD-06A-11D-A194-01	0.042	TCGA-EE-A3AD	SKCM	1	3.89	4.00491092455825	neutral
VPS4A	27183	16q22.1	TCGA-EE-A3AE-06A-11D-A194-01	-0.616	TCGA-EE-A3AE	SKCM	0.79	3.42	2.23147296054812	shallow
VPS4A	27183	16q22.1	TCGA-EE-A3AF-06A-11D-A194-01	-0.79	TCGA-EE-A3AF	SKCM	0.78	1.92	1.11042065654908	deep
VPS4A	27183	16q22.1	TCGA-EE-A3AG-06A-31D-A194-01	-0.061	TCGA-EE-A3AG	SKCM	0.89	3.14	3.01000223686795	neutral
VPS4A	27183	16q22.1	TCGA-EE-A3AH-06A-11D-A194-01	0	TCGA-EE-A3AH	SKCM	0.98	1.87	1.87	neutral
VPS4A	27183	16q22.1	TCGA-EE-A3J3-06A-11D-A20B-01	0.155	TCGA-EE-A3J3	SKCM	0.63	3.62	4.03058625798784	neutral
VPS4A	27183	16q22.1	TCGA-EE-A3J4-06A-11D-A20B-01	-0.324	TCGA-EE-A3J4	SKCM	0.91	2.06	1.64563494788525	shallow
VPS4A	27183	16q22.1	TCGA-EE-A3J5-06A-11D-A20B-01	-0.165	TCGA-EE-A3J5	SKCM	0.73	1.84	1.64114847573297	neutral
VPS4A	27183	16q22.1	TCGA-EE-A3J7-06A-11D-A20B-01	0.347	TCGA-EE-A3J7	SKCM	0.89	2.53	3.21793990706124	gain
VPS4A	27183	16q22.1	TCGA-EE-A3J8-06A-11D-A20B-01	0.04	TCGA-EE-A3J8	SKCM	0.97	1.86	1.91229171758028	neutral
VPS4A	27183	16q22.1	TCGA-EE-A3JA-06A-11D-A20B-01	-0.269	TCGA-EE-A3JA	SKCM	0.75	2.54	2.10793224739856	shallow
VPS4A	27183	16q22.1	TCGA-EE-A3JB-06A-11D-A219-01	-0.042	TCGA-EE-A3JB	SKCM	0.52	2.91	2.82650481202615	neutral
VPS4A	27183	16q22.1	TCGA-EE-A3JD-06A-11D-A20B-01	-0.007	TCGA-EE-A3JD	SKCM	0.18	2.04	2.03012583251297	neutral
VPS4A	27183	16q22.1	TCGA-EE-A3JE-06A-11D-A20B-01	0.03	TCGA-EE-A3JE	SKCM	0.26	1.83	1.86845219004416	neutral
VPS4A	27183	16q22.1	TCGA-EE-A3JH-06A-11D-A219-01	-0.055	TCGA-EE-A3JH	SKCM	0.21	2.91	2.8011498294261	neutral
VPS4A	27183	16q22.1	TCGA-EE-A3JI-06A-11D-A219-01	-0.697	TCGA-EE-A3JI	SKCM	0.89	3.26	2.01094268678948	shallow
VPS4A	27183	16q22.1	TCGA-ER-A193-06A-12D-A191-01	-0.604	TCGA-ER-A193	SKCM	0.67	1.81	1.19084834515125	shallow
VPS4A	27183	16q22.1	TCGA-ER-A195-06A-11D-A194-01	-0.009	TCGA-ER-A195	SKCM	0.58	1.83	1.81861940078028	neutral
VPS4A	27183	16q22.1	TCGA-ER-A197-06A-32D-A191-01	-0.143	TCGA-ER-A197	SKCM	0.31	3.17	2.8708597261665	neutral
VPS4A	27183	16q22.1	TCGA-ER-A198-06A-11D-A194-01	-0.015	TCGA-ER-A198	SKCM	0.79	2	1.97931331283041	neutral
VPS4A	27183	16q22.1	TCGA-ER-A199-06A-11D-A191-01	0.059	TCGA-ER-A199	SKCM	0.42	1.39	1.44802336632143	neutral
VPS4A	27183	16q22.1	TCGA-ER-A19A-06A-21D-A191-01	-0.001	TCGA-ER-A19A	SKCM	NA	NA	NA	neutral
VPS4A	27183	16q22.1	TCGA-ER-A19B-06A-11D-A194-01	-0.518	TCGA-ER-A19B	SKCM	0.78	3.12	2.17881851064914	shallow
VPS4A	27183	16q22.1	TCGA-ER-A19C-06A-11D-A194-01	0	TCGA-ER-A19C	SKCM	0.8	1.84	1.84	neutral
VPS4A	27183	16q22.1	TCGA-ER-A19D-06A-11D-A191-01	0.529	TCGA-ER-A19D	SKCM	0.77	2.89	4.17006390503011	gain
VPS4A	27183	16q22.1	TCGA-ER-A19E-06A-11D-A191-01	0.45	TCGA-ER-A19E	SKCM	0.72	3.11	4.24838519850617	gain
VPS4A	27183	16q22.1	TCGA-ER-A19F-06A-11D-A194-01	-0.001	TCGA-ER-A19F	SKCM	0.88	1.95	1.94864883133138	neutral
VPS4A	27183	16q22.1	TCGA-ER-A19G-06A-11D-A194-01	-0.057	TCGA-ER-A19G	SKCM	0.64	3.53	3.39325107721233	neutral
VPS4A	27183	16q22.1	TCGA-ER-A19H-06A-12D-A194-01	0.035	TCGA-ER-A19H	SKCM	0.67	2.92	2.99170592325578	neutral
VPS4A	27183	16q22.1	TCGA-ER-A19J-06A-11D-A194-01	-0.033	TCGA-ER-A19J	SKCM	0.91	2.28	2.22843954741664	neutral
VPS4A	27183	16q22.1	TCGA-ER-A19L-06A-12D-A191-01	0.024	TCGA-ER-A19L	SKCM	0.87	1.94	1.9725428661864	neutral
VPS4A	27183	16q22.1	TCGA-ER-A19M-06A-61D-A238-01	0.412	TCGA-ER-A19M	SKCM	0.51	2.46	3.27310144105849	gain
VPS4A	27183	16q22.1	TCGA-ER-A19N-06A-11D-A191-01	-0.22	TCGA-ER-A19N	SKCM	0.35	2.31	1.98328615817121	shallow
VPS4A	27183	16q22.1	TCGA-ER-A19O-06A-11D-A191-01	0.471	TCGA-ER-A19O	SKCM	0.49	2.08	2.88302536215286	gain
VPS4A	27183	16q22.1	TCGA-ER-A19P-06A-11D-A194-01	0.131	TCGA-ER-A19P	SKCM	0.27	1.72	1.88349024976495	neutral
VPS4A	27183	16q22.1	TCGA-ER-A19Q-06A-11D-A191-01	0	TCGA-ER-A19Q	SKCM	0.63	2.13	2.13	neutral
VPS4A	27183	16q22.1	TCGA-ER-A19S-06A-11D-A194-01	-0.054	TCGA-ER-A19S	SKCM	0.32	1.86	1.79166712287748	neutral
VPS4A	27183	16q22.1	TCGA-ER-A19T-06A-11D-A192-01	-0.516	TCGA-ER-A19T	SKCM	0.73	3.21	2.24477881279523	shallow
VPS4A	27183	16q22.1	TCGA-ER-A19W-06A-41D-A238-01	-0.318	TCGA-ER-A19W	SKCM	0.37	1.79	1.43590428777095	shallow
VPS4A	27183	16q22.1	TCGA-ER-A1A1-06A-11D-A191-01	-0.017	TCGA-ER-A1A1	SKCM	0.2	2	1.97657130300147	neutral
VPS4A	27183	16q22.1	TCGA-ER-A2NC-06A-11D-A191-01	-0.005	TCGA-ER-A2NC	SKCM	0.73	2.27	2.26214639661926	neutral
VPS4A	27183	16q22.1	TCGA-ER-A2ND-06A-11D-A194-01	-0.553	TCGA-ER-A2ND	SKCM	0.72	2.88	1.96301175448681	shallow
VPS4A	27183	16q22.1	TCGA-ER-A2NE-06A-21D-A194-01	0.052	TCGA-ER-A2NE	SKCM	0.98	1.75	1.81422692678451	neutral
VPS4A	27183	16q22.1	TCGA-ER-A2NF-06A-11D-A192-01	-0.028	TCGA-ER-A2NF	SKCM	0.86	2.2	2.15771380877481	neutral
VPS4A	27183	16q22.1	TCGA-ER-A2NG-06A-11D-A194-01	-0.009	TCGA-ER-A2NG	SKCM	0.48	1.87	1.85837064451318	neutral
VPS4A	27183	16q22.1	TCGA-ER-A2NH-06A-11D-A194-01	0.002	TCGA-ER-A2NH	SKCM	0.47	1.77	1.77245544260906	neutral
VPS4A	27183	16q22.1	TCGA-ER-A3ES-06A-11D-A20B-01	0.015	TCGA-ER-A3ES	SKCM	0.99	2.08	2.10173900869247	neutral
VPS4A	27183	16q22.1	TCGA-ER-A3ET-06A-11D-A20B-01	0.41	TCGA-ER-A3ET	SKCM	0.6	2.46	3.26856710267742	gain
VPS4A	27183	16q22.1	TCGA-ER-A3EV-06A-11D-A20B-01	-0.032	TCGA-ER-A3EV	SKCM	0.63	3.95	3.86335072011699	neutral
VPS4A	27183	16q22.1	TCGA-ER-A3PL-06A-11D-A238-01	-0.399	TCGA-ER-A3PL	SKCM	0.77	5.19	3.93601178024668	shallow
VPS4A	27183	16q22.1	TCGA-ER-A42K-06A-11D-A24Q-01	0.026	TCGA-ER-A42K	SKCM	0.85	2	2.03637039952924	neutral
VPS4A	27183	16q22.1	TCGA-ER-A42L-06A-11D-A24Q-01	-0.134	TCGA-ER-A42L	SKCM	0.11	5.01	4.56561941599208	neutral
VPS4A	27183	16q22.1	TCGA-FR-A3YN-06A-11D-A238-01	0	TCGA-FR-A3YN	SKCM	0.73	3.6	3.6	neutral
VPS4A	27183	16q22.1	TCGA-FR-A3YO-06A-11D-A238-01	-0.151	TCGA-FR-A3YO	SKCM	0.41	3.64	3.27827856664646	neutral
VPS4A	27183	16q22.1	TCGA-FR-A44A-06A-11D-A24Q-01	-0.099	TCGA-FR-A44A	SKCM	0.27	3.45	3.22119580995783	neutral
VPS4A	27183	16q22.1	TCGA-FR-A69P-06A-21D-A30W-01	0.468	TCGA-FR-A69P	SKCM	0.77	3.09	4.27405904364388	gain
VPS4A	27183	16q22.1	TCGA-FR-A729-06A-11D-A34T-01	0.341	TCGA-FR-A729	SKCM	0.44	3.52	4.45855257310573	gain
VPS4A	27183	16q22.1	TCGA-FR-A7U8-06A-21D-A34T-01	0.016	TCGA-FR-A7U8	SKCM	0.89	1.92	1.9414119952345	neutral
VPS4A	27183	16q22.1	TCGA-FR-A7U9-06A-11D-A34T-01	-0.029	TCGA-FR-A7U9	SKCM	0.28	4.18	4.09681555612902	neutral
VPS4A	27183	16q22.1	TCGA-FR-A7UA-06A-32D-A34T-01	-0.016	TCGA-FR-A7UA	SKCM	0.17	1.9	1.87904474112377	neutral
VPS4A	27183	16q22.1	TCGA-FR-A8YC-06A-11D-A371-01	0.661	TCGA-FR-A8YC	SKCM	0.8	3.32	5.24951173425019	gain
VPS4A	27183	16q22.1	TCGA-FR-A8YD-06A-11D-A371-01	-0.041	TCGA-FR-A8YD	SKCM	0.79	2.4	2.33275437115525	neutral
VPS4A	27183	16q22.1	TCGA-FR-A8YE-06A-11D-A371-01	0.01	TCGA-FR-A8YE	SKCM	0.21	2.08	2.09446754411798	neutral
VPS4A	27183	16q22.1	TCGA-FS-A1YW-06A-11D-A191-01	0.015	TCGA-FS-A1YW	SKCM	0.87	1.93	1.95017129171945	neutral
VPS4A	27183	16q22.1	TCGA-FS-A1YX-06A-11D-A191-01	0.347	TCGA-FS-A1YX	SKCM	0.76	1.63	2.07321820099203	gain
VPS4A	27183	16q22.1	TCGA-FS-A1YY-06A-11D-A191-01	0.031	TCGA-FS-A1YY	SKCM	0.75	1.84	1.87996495219431	neutral
VPS4A	27183	16q22.1	TCGA-FS-A1Z0-06A-11D-A191-01	-0.206	TCGA-FS-A1Z0	SKCM	0.73	1.94	1.68185887321849	shallow
VPS4A	27183	16q22.1	TCGA-FS-A1Z3-06A-11D-A191-01	0.028	TCGA-FS-A1Z3	SKCM	0.87	2.05	2.09017525014629	neutral
VPS4A	27183	16q22.1	TCGA-FS-A1Z4-06A-11D-A191-01	0.023	TCGA-FS-A1Z4	SKCM	0.3	1.6	1.62571222878992	neutral
VPS4A	27183	16q22.1	TCGA-FS-A1Z7-06A-11D-A191-01	0.007	TCGA-FS-A1Z7	SKCM	0.61	2.12	2.13031129929842	neutral
VPS4A	27183	16q22.1	TCGA-FS-A1ZA-06A-11D-A191-01	0.047	TCGA-FS-A1ZA	SKCM	0.69	3.6	3.71921179566288	neutral
VPS4A	27183	16q22.1	TCGA-FS-A1ZB-06A-12D-A191-01	-0.476	TCGA-FS-A1ZB	SKCM	0.52	1.85	1.33009129288344	shallow
VPS4A	27183	16q22.1	TCGA-FS-A1ZC-06A-11D-A191-01	-0.002	TCGA-FS-A1ZC	SKCM	0.89	3.09	3.08571931825218	neutral
VPS4A	27183	16q22.1	TCGA-FS-A1ZD-06A-11D-A191-01	-0.075	TCGA-FS-A1ZD	SKCM	0.87	3.38	3.20877636881275	neutral
VPS4A	27183	16q22.1	TCGA-FS-A1ZE-06A-11D-A191-01	0.011	TCGA-FS-A1ZE	SKCM	0.98	2.07	2.08584328404974	neutral
VPS4A	27183	16q22.1	TCGA-FS-A1ZF-06A-12D-A191-01	-0.896	TCGA-FS-A1ZF	SKCM	0.93	1.91	1.026385460077	deep
VPS4A	27183	16q22.1	TCGA-FS-A1ZG-06A-11D-A191-01	-0.009	TCGA-FS-A1ZG	SKCM	1	1.97	1.95774875384543	neutral
VPS4A	27183	16q22.1	TCGA-FS-A1ZH-06A-11D-A191-01	-0.011	TCGA-FS-A1ZH	SKCM	0.47	3.63	3.60242788010952	neutral
VPS4A	27183	16q22.1	TCGA-FS-A1ZJ-06A-12D-A191-01	-0.015	TCGA-FS-A1ZJ	SKCM	0.94	1.95	1.92983048000965	neutral
VPS4A	27183	16q22.1	TCGA-FS-A1ZK-06A-11D-A191-01	0.74	TCGA-FS-A1ZK	SKCM	0.9	2.8	4.67649234879887	gain
VPS4A	27183	16q22.1	TCGA-FS-A1ZM-06A-12D-A191-01	0.037	TCGA-FS-A1ZM	SKCM	0.99	2.53	2.59572470770296	neutral
VPS4A	27183	16q22.1	TCGA-FS-A1ZP-06A-11D-A191-01	-0.637	TCGA-FS-A1ZP	SKCM	0.81	2.27	1.45972064369373	shallow
VPS4A	27183	16q22.1	TCGA-FS-A1ZQ-06A-11D-A191-01	0.021	TCGA-FS-A1ZQ	SKCM	0.78	1.69	1.71477970372169	neutral
VPS4A	27183	16q22.1	TCGA-FS-A1ZR-06A-21D-A191-01	0.03	TCGA-FS-A1ZR	SKCM	0.81	1.95	1.99097364512903	neutral
VPS4A	27183	16q22.1	TCGA-FS-A1ZS-06A-12D-A191-01	-0.043	TCGA-FS-A1ZS	SKCM	0.75	4.06	3.94077594726436	neutral
VPS4A	27183	16q22.1	TCGA-FS-A1ZT-06A-11D-A191-01	-0.278	TCGA-FS-A1ZT	SKCM	0.69	2.06	1.69895111013677	shallow
VPS4A	27183	16q22.1	TCGA-FS-A1ZU-06A-12D-A194-01	-0.642	TCGA-FS-A1ZU	SKCM	0.95	3.45	2.21084266917633	shallow
VPS4A	27183	16q22.1	TCGA-FS-A1ZW-06A-12D-A191-01	-0.195	TCGA-FS-A1ZW	SKCM	0.62	1.8	1.57243121265005	neutral
VPS4A	27183	16q22.1	TCGA-FS-A1ZY-06A-11D-A191-01	0.548	TCGA-FS-A1ZY	SKCM	0.97	3.28	4.79554843075211	gain
VPS4A	27183	16q22.1	TCGA-FS-A1ZZ-06A-11D-A191-01	-0.016	TCGA-FS-A1ZZ	SKCM	1	2.05	2.02739037858091	neutral
VPS4A	27183	16q22.1	TCGA-FS-A4F0-06A-11D-A24Q-01	0.023	TCGA-FS-A4F0	SKCM	0.98	1.92	1.95085467454791	neutral
VPS4A	27183	16q22.1	TCGA-FS-A4F2-06A-11D-A24Q-01	-0.59	TCGA-FS-A4F2	SKCM	0.76	3.31	2.19897502232973	shallow
VPS4A	27183	16q22.1	TCGA-FS-A4F4-06A-12D-A25P-01	-0.446	TCGA-FS-A4F4	SKCM	0.79	1.91	1.40208385741257	shallow
